지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
146,2019-01-09 00:00,-3.7,,3.7,340,57,2.7,-10.9,1023.8,1031.8,,,,,6,3,ScCi,10,2000,,,-3.2,,,,
146,2019-01-09 01:00,-4.4,,3.6,360,53,2.3,-12.5,1025.2,1033.2,,,,,10,0,,,2000,,,-3.7,,,,
146,2019-01-09 02:00,-4.9,,3.1,340,51,2.2,-13.5,1025.8,1033.8,,,,,10,7,,75,1988,,,-3.9,,,,
146,2019-01-09 03:00,-5.1,,1.4,360,46,1.9,-14.9,1026.4,1034.4,,,,,7,0,Ci,,2000,,,-4,,,,
146,2019-01-09 04:00,-5.5,,1.1,320,45,1.8,-15.5,1027.2,1035.2,,,,,5,0,Ci,,2000,,,-4.6,,,,
146,2019-01-09 05:00,-5.5,,1.7,360,43,1.7,-16.1,1027.2,1035.2,,,,,8,0,Ci,,2000,,,-4.5,,,,
146,2019-01-09 06:00,-6.1,,1.2,20,46,1.8,-15.8,1027.4,1035.5,,,,,8,0,Ci,,1995,,,-4.3,,,,
146,2019-01-09 07:00,-6.5,,1.6,50,51,1.9,-14.9,1027.3,1035.4,,,,,8,0,Ci,,2000,,,-4.3,,,,
146,2019-01-09 08:00,-7,,1.2,50,55,2,-14.5,1027,1035.1,0,0,,,6,0,Ci,,1905,,,-4.6,,,,
146,2019-01-09 09:00,-5.9,,1,340,53,2.1,-13.9,1027,1035.1,.1,.23,,,6,0,Ci,,1751,,,-2.6,,,,
146,2019-01-09 10:00,-4.4,,.7,290,46,2,-14.3,1027.3,1035.3,.9,.71,,,6,0,Ci,,1985,,,-1.3,,,,
146,2019-01-09 11:00,-2.3,,.7,290,36,1.9,-15.3,1027,1035,1,1.5,,,4,0,Ci,,2000,,,0,,,,
146,2019-01-09 12:00,-.7,,1.6,340,36,2.1,-13.9,1026.8,1034.7,1,1.68,,,6,0,Cc,,2000,,,1.8,,,,
146,2019-01-09 13:00,.3,,1,360,32,2,-14.5,1025.4,1033.3,.8,1.84,,,7,3,AcCi,35,2000,,,3.9,,,,
146,2019-01-09 14:00,.4,,1.8,360,32,2,-14.4,1024.4,1032.3,.1,1.04,,,8,5,AcCi,35,2000,,,3.6,,,,
146,2019-01-09 15:00,.4,,1.4,340,33,2.1,-14,1024.4,1032.3,.1,.9,,,7,5,AcCi,35,2000,,,3,,,,
146,2019-01-09 16:00,.2,,1.5,20,33,2,-14.2,1024.1,1032,.7,.93,,,5,0,Ci,,2000,,,1.7,,,,
146,2019-01-09 17:00,.3,,.8,340,34,2.1,-13.7,1023.4,1031.3,.7,.49,,,6,0,Ci,,1983,,,-.2,,,,
146,2019-01-09 18:00,-.2,,1.2,270,34,2,-14.2,1023.6,1031.5,0,.04,,,7,6,AcCi,35,1802,,,-.5,,,,
146,2019-01-09 19:00,-.5,,.9,320,34,2,-14.4,1023.3,1031.2,,,,,10,9,,62,1671,,,-.8,,,,
146,2019-01-09 20:00,-1.2,,1.6,230,38,2.1,-13.7,1023.5,1031.4,,,,,2,2,,60,1782,,,-1.7,,,,
146,2019-01-09 21:00,-1.6,,.2,0,41,2.2,-13.1,1023,1030.9,,,,,8,0,Ci,,1520,,,-1.8,,,,
146,2019-01-09 22:00,-2.4,,.9,20,44,2.3,-13,1022.9,1030.8,,,,,10,9,,54,1468,,,-1.8,,,,
146,2019-01-09 23:00,-2,,1.1,140,48,2.5,-11.5,1021.9,1029.8,,,,,10,5,,43,1441,,,-1.4,,,,
146,2019-01-10 00:00,-2,,.5,70,46,2.4,-12.1,1021.2,1029.1,,,,,8,5,,,1539,,,-1.5,,,,
146,2019-01-10 01:00,-2.2,,.4,0,48,2.5,-11.7,1020.8,1028.7,,,,,10,10,,41,1537,,,-1.4,,,,
146,2019-01-10 02:00,-2.3,,.6,320,54,2.8,-10.3,1021.3,1029.2,,,,,10,5,,31,1453,,,-1.3,,,,
146,2019-01-10 03:00,-1.8,,1,140,52,2.8,-10.3,1020.8,1028.7,,,,,10,10,As,29,1510,,,-1.1,,,,
146,2019-01-10 04:00,-1.6,,.6,230,53,2.9,-9.9,1020.3,1028.2,,,,,10,10,As,30,1484,,,-1.1,,,,
146,2019-01-10 05:00,-1.4,,.3,0,52,2.9,-10,1019.6,1027.5,,,,,10,10,As,28,1513,,,-1,,,,
146,2019-01-10 06:00,-2.1,,.8,340,64,3.3,-8,1019.3,1027.2,,,,,9,9,Sc,13,1264,,,-1,,,,
146,2019-01-10 07:00,-1.9,,.1,0,61,3.2,-8.4,1019.5,1027.4,,,,,9,9,Sc,15,1318,,,-1,,,,
146,2019-01-10 08:00,-2.3,,1.3,320,60,3.1,-9,1019.3,1027.2,0,.01,,,6,3,AcCi,40,1271,,,-1.1,,,,
146,2019-01-10 09:00,-1.1,,.3,0,54,3,-9.2,1019.6,1027.5,0,.17,,,10,10,As,30,1335,,,-.5,,,,
146,2019-01-10 10:00,.4,,.5,160,48,3,-9.3,1020.2,1028,.5,.64,,,4,4,Ac,40,1510,,,0,,,,
146,2019-01-10 11:00,1.6,,.6,270,40,2.8,-10.5,1020,1027.8,.7,1.24,,,9,9,Ac,38,1681,,,.8,,,,
146,2019-01-10 12:00,2.6,,.4,0,34,2.5,-11.7,1018.9,1026.6,.1,1.18,,,7,0,Ci,,2000,,,3.5,,,,
146,2019-01-10 13:00,2.1,,1.7,20,45,3.2,-8.6,1018.1,1025.9,.1,.83,,,10,10,As,30,2000,,,2.3,,,,
146,2019-01-10 14:00,2.6,,.9,20,45,3.3,-8.1,1017.7,1025.4,0,.5,,,10,4,ScAs,10,1984,,,2.7,,,,
146,2019-01-10 15:00,2.5,,1.1,270,55,4,-5.6,1018.1,1025.8,0,.3,,,10,5,ScAs,10,1984,,,2.1,,,,
146,2019-01-10 16:00,2.5,,.6,230,59,4.3,-4.7,1018,1025.7,0,.15,,,10,10,As,28,1961,,,1.7,,,,
146,2019-01-10 17:00,2,,1.6,20,62,4.4,-4.5,1017.8,1025.6,0,.07,,,10,10,As,28,1770,,,1.3,,,,
146,2019-01-10 18:00,1.7,0,.6,20,67,4.6,-3.7,1018.8,1026.6,0,.01,,,10,6,StNs,7,1316,,05,.7,,,,
146,2019-01-10 19:00,1.3,,.8,20,74,5,-2.8,1019.6,1027.4,,,,,9,9,Sc,10,1243,,05,.5,,,,
146,2019-01-10 20:00,1.1,,2.1,90,78,5.2,-2.3,1019.1,1026.9,,,,,10,10,,10,1214,,,0,,,,
146,2019-01-10 21:00,.2,0,1.7,50,84,5.2,-2.1,1018.7,1026.5,,,,,6,6,Sc,10,1090,,,-.3,,,,
146,2019-01-10 22:00,.3,,.5,140,85,5.3,-1.9,1018.8,1026.6,,,,,0,0,,,1006,,,-.7,,,,
146,2019-01-10 23:00,-.4,,.6,320,87,5.2,-2.3,1018.9,1026.7,,,,,0,0,,,873,,19,-1.2,,,,
146,2019-01-11 00:00,-.5,,.8,180,87,5.1,-2.4,1019.7,1027.5,,,,,0,0,,,881,,19,-1.7,,,,
146,2019-01-11 01:00,-1.3,,1.1,110,88,4.9,-3,1019.4,1027.3,,,,,1,0,,,884,,19,-2,,,,
146,2019-01-11 02:00,-1.6,,1.4,140,91,5,-2.8,1019.4,1027.3,,,,,10,8,,10,805,,19,-1.4,,,,
146,2019-01-11 03:00,-1.4,,1.4,140,87,4.8,-3.2,1019.3,1027.2,,,,,7,7,Sc,10,886,,19,-1,,,,
146,2019-01-11 04:00,-1,,1.2,160,87,5,-2.8,1018.9,1026.7,,,,,6,6,Sc,10,907,,19,-.9,,,,
146,2019-01-11 05:00,-.7,,.9,160,85,4.9,-2.9,1018.9,1026.7,,,,,8,8,Sc,10,890,,19,-.8,,,,
146,2019-01-11 06:00,-.9,,1.4,140,85,4.9,-3.1,1019,1026.8,,,,,8,8,Sc,10,847,,19,-1,,,,
146,2019-01-11 07:00,-.8,,.8,180,84,4.9,-3.1,1019.4,1027.2,,,,,8,8,Sc,10,786,,19,-1.2,,,,
146,2019-01-11 08:00,-.2,,1.4,90,84,5.1,-2.5,1018.9,1026.7,0,0,,,9,9,Sc,10,737,,19,-.8,,,,
146,2019-01-11 09:00,.6,,.9,140,80,5.1,-2.4,1019.1,1026.9,0,.16,,,9,9,Sc,10,701,,19,-.3,,,,
146,2019-01-11 10:00,2.2,,.8,160,72,5.2,-2.3,1018.9,1026.7,0,.5,,,8,8,Sc,10,700,,4019,.1,,,,
146,2019-01-11 11:00,4,,1,320,63,5.1,-2.4,1019,1026.7,.4,1.06,,,0,0,,,732,,40,1.6,,,,
146,2019-01-11 12:00,5.8,,2.4,340,59,5.4,-1.6,1018.7,1026.4,1,1.65,,,0,0,,,626,,40,6.8,,,,
146,2019-01-11 13:00,6.1,,1.6,320,57,5.4,-1.7,1017.4,1025,1,1.75,,,0,0,,,624,,40,10.1,,,,
146,2019-01-11 14:00,7.3,,1,270,53,5.4,-1.6,1015.6,1023.2,1,1.72,,,0,0,,,596,,40,11.2,,,,
146,2019-01-11 15:00,7.4,,1.3,340,52,5.4,-1.8,1015.5,1023.1,1,1.34,,,5,0,Ci,,670,,40,9.7,,,,
146,2019-01-11 16:00,7.2,,2.8,320,52,5.3,-2,1015.5,1023.1,.9,.89,,,7,7,Ac,38,709,,40,8.1,,,,
146,2019-01-11 17:00,6.5,,1.5,340,55,5.3,-1.9,1015.2,1022.8,0,.22,,,9,9,Ac,36,684,,40,5.2,,,,
146,2019-01-11 18:00,6.1,,1.4,290,56,5.3,-2,1015.9,1023.5,0,.03,,,9,9,Ac,36,646,,40,3.4,,,,
146,2019-01-11 19:00,5.5,,1.4,340,58,5.2,-2.1,1016,1023.6,,,,,10,7,,32,609,,40,2.6,,,,
146,2019-01-11 20:00,4.9,,.4,0,61,5.3,-2,1015.4,1023.1,,,,,10,7,,40,547,,40,2.5,,,,
146,2019-01-11 21:00,4.8,,.5,140,64,5.5,-1.4,1014.8,1022.4,,,,,10,7,ScAs,10,492,,40,2.6,,,,
146,2019-01-11 22:00,4.8,,.7,180,65,5.6,-1.2,1014.5,1022.1,,,,,10,1,,20,493,,40,2.5,,,,
146,2019-01-11 23:00,4.6,,1.4,180,63,5.4,-1.8,1014.5,1022.1,,,,,10,10,,21,512,,40,2.3,,,,
146,2019-01-12 00:00,3.5,,1.7,340,73,5.8,-.8,1014.1,1021.8,,,,,10,7,ScAs,10,382,,4019,2.2,,,,
146,2019-01-12 01:00,3.9,,.5,160,73,5.9,-.5,1014.4,1022.1,,,,,10,7,StNs,9,393,,1901,2.2,,,,
146,2019-01-12 02:00,3.3,,1.3,230,92,7.1,2.1,1015.5,1023.2,,,,,10,7,StNs,6,338,,1901,2.3,,,,
146,2019-01-12 03:00,1.8,1.6,1.9,20,99,6.9,1.6,1015.1,1022.8,,,,,10,7,StNs,6,145,,1901,1.8,,,,
146,2019-01-12 04:00,1,,.6,20,99,6.5,.8,1014.9,1022.7,,,,,10,7,StNs,6,66,,1916060501,1.2,,,,
146,2019-01-12 05:00,.4,,.6,50,99,6.2,.2,1014.5,1022.3,,,,,10,6,StNs,6,35,,1605,.8,,,,
146,2019-01-12 06:00,.7,2.1,.2,0,99,6.3,.5,1014.5,1022.3,,,0,0,10,7,StNs,5,69,,1605,.9,,,,
146,2019-01-12 07:00,1.3,,.5,200,99,6.6,1.1,1015.1,1022.9,,,0,,10,7,StNs,6,105,,19160605,1.1,,,,
146,2019-01-12 08:00,1.5,,1.2,140,99,6.7,1.3,1015,1022.7,0,0,,,10,6,StNs,8,65,,19160601,1.3,,,,
146,2019-01-12 09:00,1.9,.2,1,270,99,6.9,1.7,1015.2,1022.9,0,.12,,,9,5,ScAc,10,111,,191601,2.3,,,,
146,2019-01-12 10:00,2.3,,.2,0,99,7.1,2.1,1015.5,1023.2,0,.4,,,10,10,,8,78,,1916,4.1,,,,
146,2019-01-12 11:00,3.4,,1.4,320,99,7.7,3.2,1015.4,1023.1,.2,.92,,,8,8,Sc,10,205,,1916,6.9,,,,
146,2019-01-12 12:00,4.6,,.3,0,93,7.8,3.5,1014.7,1022.3,.6,1.24,,,7,7,Sc,10,328,,19,9.5,,,,
146,2019-01-12 13:00,5.7,,1.4,360,85,7.7,3.3,1014.2,1021.8,.5,1.3,,,7,7,Sc,10,391,,19,11.4,,,,
146,2019-01-12 14:00,7,,.7,290,74,7.4,2.6,1013.6,1021.2,.9,1.62,,,6,6,Sc,8,386,,19,12.6,,,,
146,2019-01-12 15:00,7.2,,1.2,270,69,7,1.8,1014.1,1021.7,1,1.34,,,4,4,Sc,10,410,,4019,11.4,,,,
146,2019-01-12 16:00,7.7,,1.4,250,62,6.5,.8,1014.4,1022,1,.93,,,4,4,Sc,10,435,,40,8.8,,,,
146,2019-01-12 17:00,6.7,,2.5,270,73,7.1,2.1,1015.2,1022.8,.5,.37,,,2,2,Sc,11,338,,40,5.2,,,,
146,2019-01-12 18:00,5.6,,2.3,270,79,7.2,2.2,1015.7,1023.3,0,.02,,,8,8,Sc,10,312,,40,4,,,,
146,2019-01-12 19:00,5.4,,.7,250,73,6.5,.9,1015.7,1023.3,,,,,2,2,,17,402,,40,3.6,,,,
146,2019-01-12 20:00,4.7,,.8,230,83,7.1,2,1016,1023.6,,,,,1,1,,17,317,,40,3.4,,,,
146,2019-01-12 21:00,4.9,,.1,0,81,7,1.9,1015.9,1023.6,,,,,9,9,Sc,10,347,,4019,3.4,,,,
146,2019-01-12 22:00,4.4,,1,230,84,7,1.9,1016.1,1023.8,,,,,2,2,,15,338,,19,3.1,,,,
146,2019-01-12 23:00,4.2,,1.7,230,84,6.9,1.7,1016.4,1024.1,,,,,7,7,,15,334,,19,2.7,,,,
146,2019-01-13 00:00,4.2,,.9,270,82,6.7,1.3,1016.7,1024.4,,,,,9,9,,,339,,19,2.5,,,,
146,2019-01-13 01:00,3.4,,.6,250,85,6.6,1.1,1016.8,1024.5,,,,,7,7,,14,315,,19,2.1,,,,
146,2019-01-13 02:00,2.9,,.7,180,93,7,1.8,1017.1,1024.8,,,,,0,0,,,269,,19,.6,,,,
146,2019-01-13 03:00,2,,.3,0,97,6.8,1.5,1017.4,1025.1,,,,,9,9,Sc,12,189,,19,.5,,,,
146,2019-01-13 04:00,1.6,,.9,200,97,6.6,1.1,1017.2,1025,,,,,8,8,Sc,12,192,,19,.5,,,,
146,2019-01-13 05:00,.8,,.5,320,99,6.4,.6,1016.8,1024.6,,,,,0,0,,,183,,19,0,,,,
146,2019-01-13 06:00,.3,,1,200,99,6.2,.1,1017.1,1024.9,,,,,0,0,,,163,,19,-.5,,,,
146,2019-01-13 07:00,-.6,,.9,180,99,5.8,-.7,1017.7,1025.5,,,,,0,0,,,161,,19,-.8,,,,
146,2019-01-13 08:00,-1,,.7,160,99,5.6,-1.1,1018.1,1025.9,0,0,,,0,0,,,117,,19,-1.1,,,,
146,2019-01-13 09:00,-.1,,.4,0,99,6,-.2,1018.3,1026.1,.4,.26,,,0,0,,,174,,19,-.6,,,,
146,2019-01-13 10:00,1.4,,.7,250,86,5.8,-.6,1018.6,1026.4,1,.79,,,0,0,,,300,,19,0,,,,
146,2019-01-13 11:00,2.4,,1.1,340,85,6.2,.1,1018.3,1026,1,1.32,,,0,0,,,255,,19,3.2,,,,
146,2019-01-13 12:00,3.6,,2,270,74,5.8,-.6,1017.7,1025.4,1,1.68,,,0,0,,,366,,19,8.8,,,,
146,2019-01-13 13:00,5.2,,1.8,250,64,5.7,-1,1017.2,1024.9,1,1.89,,,0,0,,,488,,4019,10.3,,,,
146,2019-01-13 14:00,5.4,,2.3,250,56,5,-2.6,1017.1,1024.8,1,1.8,,,0,0,,,588,,40,10.7,,,,
146,2019-01-13 15:00,6.7,,1.6,270,56,5.5,-1.4,1017,1024.6,1,1.55,,,0,0,,,601,,40,10.6,,,,
146,2019-01-13 16:00,6.3,,2,270,53,5.1,-2.5,1017,1024.6,1,1.03,,,0,0,,,636,,40,7.7,,,,
146,2019-01-13 17:00,5.8,,2.3,250,52,4.8,-3.3,1017.3,1024.9,1,.51,,,0,0,,,990,,40,4.5,,,,
146,2019-01-13 18:00,4.4,,1.7,250,58,4.9,-3.1,1017.8,1025.5,.2,.06,,,0,0,,,863,,40,1.5,,,,
146,2019-01-13 19:00,3,,1.4,230,64,4.9,-3.1,1018.4,1026.1,,,,,0,0,,,775,,40,.8,,,,
146,2019-01-13 20:00,2.8,,1,160,68,5.1,-2.5,1018.5,1026.2,,,,,0,0,,,701,,40,.5,,,,
146,2019-01-13 21:00,1.8,,1.4,140,72,5,-2.7,1018.3,1026.1,,,,,0,0,,,664,,40,-.2,,,,
146,2019-01-13 22:00,.6,,1.2,140,78,5,-2.8,1018.7,1026.5,,,,,0,0,,,544,,4019,-.6,,,,
146,2019-01-13 23:00,-.2,,1.4,140,84,5.1,-2.5,1019.1,1026.9,,,,,0,0,,,457,,19,-1.1,,,,
146,2019-01-14 00:00,-.7,,1.1,110,87,5.1,-2.5,1019.5,1027.3,,,,,0,0,,,410,,19,-1.5,,,,
146,2019-01-14 01:00,-1.5,,1.6,140,91,5,-2.7,1018.7,1026.6,,,,,0,0,,,375,,19,-1.9,,,,
146,2019-01-14 02:00,-1.4,,.6,140,92,5.1,-2.5,1019,1026.9,,,,,0,0,,,367,,19,-2.2,,,,
146,2019-01-14 03:00,-1.6,,.9,110,92,5,-2.7,1019.1,1027,,,,,0,0,,,357,,19,-2.4,,,,
146,2019-01-14 04:00,-2.5,,1.6,110,94,4.8,-3.3,1018.6,1026.5,,,,,0,0,,,305,,19,-2.8,,,,
146,2019-01-14 05:00,-2.6,,1,140,97,4.9,-3,1018.3,1026.2,,,,,0,0,,,275,,19,-3.1,,,,
146,2019-01-14 06:00,-2.4,,1,110,95,4.9,-3,1018.7,1026.6,,,,,0,0,,,292,,19,-3.3,,,,
146,2019-01-14 07:00,-3,,1,160,96,4.7,-3.5,1019.4,1027.3,,,,,0,0,,,255,,19,-3.6,,,,
146,2019-01-14 08:00,-3,,.8,140,97,4.8,-3.4,1019.8,1027.7,0,0,,,0,0,,,231,,19,-3.6,,,,
146,2019-01-14 09:00,-1.7,,.5,110,92,5,-2.8,1020.1,1028,.1,.3,,,1,1,Sc,10,264,,19,-1.7,,,,
146,2019-01-14 10:00,.1,,.6,110,87,5.4,-1.8,1020,1027.8,1,.98,,,1,0,Ci,,254,,19,-.3,,,,
146,2019-01-14 11:00,2,,1,230,78,5.5,-1.4,1019.9,1027.7,1,1.58,,,0,0,,,301,,19,.4,,,,
146,2019-01-14 12:00,3.3,,1,340,73,5.7,-1,1019.3,1027,1,1.51,,,0,0,,,314,,19,2.7,,,,
146,2019-01-14 13:00,4.6,,2,340,72,6.1,0,1017.7,1025.4,.9,1.64,,,4,0,Ci,,317,,4019,7.6,,,,
146,2019-01-14 14:00,5.4,,1.3,290,69,6.2,.1,1017.2,1024.9,1,1.6,,,4,0,Ci,,287,,40,9.2,,,,
146,2019-01-14 15:00,6.2,,.7,270,64,6.1,-.1,1016.8,1024.4,.9,1.34,,,5,0,Ci,,334,,40,9,,,,
146,2019-01-14 16:00,5.8,,1,290,63,5.8,-.7,1016.5,1024.1,0,.65,,,7,0,Ci,,328,,40,6.2,,,,
146,2019-01-14 17:00,5.2,,2.6,270,64,5.7,-1,1017.2,1024.9,0,.26,,,8,2,ScCi,10,203,,40,4.2,,,,
146,2019-01-14 18:00,4.4,,.9,270,65,5.4,-1.6,1017.3,1025,0,.06,,,7,0,Ci,,249,,40,1.1,,,,
146,2019-01-14 19:00,3.5,,1.6,270,75,5.9,-.5,1017.4,1025.1,,,,,5,2,,7,232,,40,.7,,,,
146,2019-01-14 20:00,3.2,,0,0,78,6,-.2,1017.2,1024.9,,,,,3,3,,7,232,,40,.4,,,,
146,2019-01-14 21:00,2.1,,1.2,110,83,5.9,-.4,1017.1,1024.8,,,,,4,0,Ci,,201,,4019,.1,,,,
146,2019-01-14 22:00,.7,,1.2,140,88,5.7,-1,1016.8,1024.6,,,,,9,2,,7,185,,19,-.3,,,,
146,2019-01-14 23:00,.4,,1.5,140,90,5.7,-1,1016.6,1024.4,,,,,10,10,,7,181,,19,-.5,,,,
146,2019-01-15 00:00,.2,,.8,140,89,5.5,-1.4,1016.5,1024.3,,,,,10,10,,,181,,19,-.6,,,,
146,2019-01-15 01:00,-.2,,1.9,140,93,5.6,-1.2,1015.4,1023.2,,,,,10,5,,61,171,,19,-.6,,,,
146,2019-01-15 02:00,.2,,1.1,250,91,5.6,-1.1,1016.5,1024.3,,,,,10,3,,8,180,,19,-.7,,,,
146,2019-01-15 03:00,.5,,1.6,110,93,5.9,-.5,1016.3,1024.1,,,,,10,10,As,28,172,,19,-.4,,,,
146,2019-01-15 04:00,.5,,1.1,140,92,5.8,-.6,1015.7,1023.5,,,,,10,10,As,28,182,,19,-.1,,,,
146,2019-01-15 05:00,.9,,.1,0,92,6,-.2,1015.2,1023,,,,,9,8,StNs,6,186,,1906,0,,,,
146,2019-01-15 06:00,.9,0,1.5,110,93,6.1,-.1,1015.1,1022.9,,,,,9,9,Sc,10,173,,1906,.1,,,,
146,2019-01-15 07:00,.2,,.6,70,95,5.9,-.5,1015.6,1023.4,,,,,8,8,Sc,10,170,,19,-.4,,,,
146,2019-01-15 08:00,.5,,.1,0,97,6.1,0,1016,1023.8,0,0,,,6,6,Sc,6,143,,19,-.7,,,,
146,2019-01-15 09:00,1,,.1,0,95,6.2,.2,1016.4,1024.2,0,.19,,,0,0,,,146,,19,-.6,,,,
146,2019-01-15 10:00,2.7,,.5,360,86,6.3,.5,1016.7,1024.4,.6,.7,,,0,0,,,172,,19,.2,,,,
146,2019-01-15 11:00,3.9,,1.5,340,76,6.1,0,1016.9,1024.6,1,1.24,,,1,1,Sc,10,242,,19,3.8,,,,
146,2019-01-15 12:00,5.3,,1.1,290,61,5.4,-1.6,1016.2,1023.9,1,1.59,,,1,1,Sc,8,397,,4019,9,,,,
146,2019-01-15 13:00,5.8,,4.1,270,60,5.6,-1.3,1015.4,1023,.8,1.5,,,8,8,Sc,10,497,,40,8.5,,,,
146,2019-01-15 14:00,6,,3.3,270,63,5.9,-.5,1015.1,1022.7,.1,.76,,,8,8,Sc,9,528,,4001,7.5,,,,
146,2019-01-15 15:00,3.8,0,4.6,290,82,6.6,1,1015.1,1022.8,0,.44,,,9,9,Sc,10,588,,401901,4.5,,,,
146,2019-01-15 16:00,3.1,,5.2,320,89,6.8,1.4,1015.7,1023.4,0,.17,,,9,9,Sc,10,305,,19,3.8,,,,
146,2019-01-15 17:00,1.9,,4.9,290,73,5.1,-2.4,1016.4,1024.1,0,.21,,,8,5,ScCi,10,636,,19,2.2,,,,
146,2019-01-15 18:00,.8,,5.6,290,69,4.5,-4.2,1017.4,1025.2,0,.05,,,8,8,Sc,9,1215,,19,.6,,,,
146,2019-01-15 19:00,-.5,,4.1,290,73,4.3,-4.7,1018.2,1026,,,,,8,8,Sc,13,1474,,08,.3,,,,
146,2019-01-15 20:00,-1.2,,5,290,63,3.5,-7.3,1018.8,1026.7,,,,,10,10,,9,1995,,,-.2,,,,
146,2019-01-15 21:00,-2.1,0,3.3,320,63,3.3,-8.2,1019,1026.9,,,,,7,7,Sc,10,2000,,,-.6,,,,
146,2019-01-15 22:00,-2.5,,3.4,320,61,3.1,-9,1019.3,1027.2,,,,,10,9,,10,2000,,,-1.1,,,,
146,2019-01-15 23:00,-2.8,,4.2,320,62,3.1,-9,1019.6,1027.5,,,,,10,10,,11,2000,,,-1.1,,,,
146,2019-01-16 00:00,-4.2,,3.6,340,64,2.9,-10,1020,1028,,,,,0,0,,,2000,,,-2.5,,,,
146,2019-01-16 01:00,-5,,2.7,340,65,2.8,-10.5,1020,1028,,,,,0,0,,,1955,,,-3.1,,,,
146,2019-01-16 02:00,-5.3,,2,340,68,2.8,-10.2,1020.5,1028.5,,,,,1,0,,,1844,,,-3.4,,,,
146,2019-01-16 03:00,-5.5,,1.3,360,67,2.7,-10.6,1020.8,1028.8,,,,,0,0,,,1956,,,-4,,,,
146,2019-01-16 04:00,-5.3,,.8,340,67,2.8,-10.4,1020.6,1028.6,,,,,0,0,,,1844,,,-4.4,,,,
146,2019-01-16 05:00,-5.8,,1,340,68,2.7,-10.7,1019.9,1027.9,,,,,0,0,,,1719,,,-4.7,,,,
146,2019-01-16 06:00,-5.6,,.6,50,69,2.8,-10.3,1020,1028,,,,,0,0,,,1747,,,-5,,,,
146,2019-01-16 07:00,-6,,.5,340,72,2.8,-10.2,1020.4,1028.4,,,,,3,0,Ci,,1712,,,-5.2,,,,
146,2019-01-16 08:00,-6.6,,.2,0,78,2.9,-9.8,1020.8,1028.8,0,0,,,5,0,Ci,,1395,,,-4.9,,,,
146,2019-01-16 09:00,-5.1,,.2,0,73,3.1,-9.1,1021,1029,.8,.33,,,2,0,Ci,,1393,,,-2.8,,,,
146,2019-01-16 10:00,-4.4,,1.6,340,61,2.7,-10.8,1021.2,1029.2,1,1,,,3,0,Cc,,1855,,,-.9,,,,
146,2019-01-16 11:00,-3.2,,1.8,290,56,2.7,-10.7,1022.1,1030,1,1.6,,,2,0,Ci,,1935,,,0,,,,
146,2019-01-16 12:00,-2.2,,1.8,320,45,2.3,-12.5,1020.8,1028.7,1,1.92,,,3,3,Ac,48,2000,,,1.2,,,,
146,2019-01-16 13:00,-.9,,1.7,290,38,2.2,-13.4,1019.7,1027.6,1,2.12,,,0,0,,,2000,,,3.5,,,,
146,2019-01-16 14:00,-.2,,2.2,340,43,2.6,-11.2,1018.9,1026.7,1,2.08,,,0,0,,,2000,,,5.7,,,,
146,2019-01-16 15:00,.4,,1.7,290,39,2.5,-11.9,1018.6,1026.4,1,1.75,,,0,0,,,2000,,,6.4,,,,
146,2019-01-16 16:00,.2,,3,270,48,3,-9.5,1018.6,1026.4,1,1.24,,,0,0,,,2000,,,3.6,,,,
146,2019-01-16 17:00,-.3,,2.6,250,52,3.1,-8.9,1018.7,1026.5,1,.6,,,0,0,,,2000,,,.7,,,,
146,2019-01-16 18:00,-1.4,,2.4,270,56,3.1,-9,1018.6,1026.5,.4,.08,,,0,0,,,2000,,,-.5,,,,
146,2019-01-16 19:00,-2.1,,2.5,270,52,2.7,-10.6,1018.8,1026.7,,,,,0,0,,,2000,,,-1.5,,,,
146,2019-01-16 20:00,-2.5,,1,270,55,2.8,-10.3,1019.4,1027.3,,,,,0,0,,,2000,,,-2.3,,,,
146,2019-01-16 21:00,-2.1,,.8,230,54,2.8,-10.1,1019,1026.9,,,,,7,7,Sc,12,2000,,,-1.5,,,,
146,2019-01-16 22:00,-2.1,,1,200,58,3,-9.2,1018.6,1026.5,,,,,9,9,,11,2000,,,-1.2,,,,
146,2019-01-16 23:00,-2.1,,1.5,140,58,3,-9.2,1018.6,1026.5,,,,,9,9,,11,2000,,,-1,,,,
146,2019-01-17 00:00,-1.9,,1.4,140,57,3,-9.3,1018.5,1026.4,,,,,8,8,,,2000,,,-1,,,,
146,2019-01-17 01:00,-1.7,,.8,160,57,3.1,-9.1,1018,1025.9,,,,,9,9,,13,2000,,,-1,,,,
146,2019-01-17 02:00,-1.6,,1.4,140,59,3.2,-8.5,1017.6,1025.5,,,,,9,9,,13,2000,,,-1,,,,
146,2019-01-17 03:00,-1.1,,1,180,61,3.5,-7.6,1017.4,1025.2,,,,,8,8,Sc,12,2000,,,-1,,,,
